page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embeddings
0,"Marrakech is one of Morocco’s most fascinating places to visit. It is the fourth largest city. Known as the red city and the pearl of the Moroccan South. It was a particular imperial capital of a vast empire during the reign of Almoravids that covered most of the “Grand Maghreb” and extended well into Europe. It was the protector of the Islamic civilization in that part of the world and a celebrated intellectual and commercial center. Visiting the city means visiting a particular place rich in monuments of varied cultures from different ages. The successive sovereignties left an extraordinary religious and historical heritage: the majestic defensive walls with nine amazing gates, as well as uncountable memorials and monuments, Kasbas, palaces, and roads…apart from this city benefits from a natural variety. The Bahia Palace Monument The Bahia Palace, located in Marrakesh, whose construction dates back to the era of the Alawite state of Minister Ahmed bin Musa during the reign of Sultan Abdul Aziz, head of state affairs at the time, nicknamed “Ba Hammad”, where the latter brought the most skilled craftsmen and craftsmen to work in the palace for six consecutive years, except Inevitable fate prevented him from seeing the palace when he passed away in 1890 and the work is not over yet. It is one of the most famous Morocco historical monuments in Marrakesh. It is the largest mosque in Morocco, built-in 1150 and a height of 65 meters, and to this day it remains a religious center of worship.",1510,252,377.5,"[-0.6082422137260437, 0.1504398137331009, -0.04369906336069107, -0.8106217980384827, -0.20511581003665924, -0.266570508480072, 0.08903656899929047, 0.15054774284362793, -0.8315238952636719, 0.0727606788277626, 0.6473276019096375, 0.24461418390274048, 0.403201162815094, 0.42900049686431885, -0.07349887490272522, 1.282645583152771, -0.02144668996334076, 0.50480055809021, -0.13977639377117157, -0.2753279209136963, -0.19470280408859253, 0.01751381903886795, -0.23068749904632568, 0.24996337294578552, 0.5857126116752625, 0.12848535180091858, -0.1472880244255066, 0.08062928915023804, -0.23172032833099365, 0.08689893782138824, 0.7507109642028809, 0.26401054859161377, -0.2584645450115204, -0.20901113748550415, 0.18069808185100555, -0.14659518003463745, 0.14087706804275513, -0.9158769249916077, -0.601717472076416, 0.04026501998305321, -0.16023990511894226, -0.37877365946769714, 0.21973910927772522, -0.028012428432703018, -0.23527376353740692, 0.6176769137382507, -0.41778936982154846, 0.5296964645385742, 0.014612765051424503, -0.37383177876472473, -0.2503155767917633, 0.2978813648223877, -0.28923338651657104, 0.17690123617649078, -0.08748354017734528, 0.214247465133667, -0.6223125457763672, 0.18489313125610352, 0.23640289902687073, -0.08591782301664352, -0.07182274013757706, -0.01268271915614605, -0.3663002848625183, 0.4694230556488037, -0.5857032537460327, -0.05432882905006409, -0.36612844467163086, 0.44049072265625, -0.05702078714966774, 0.37693101167678833, 0.060847342014312744, -0.42214658856391907, 0.07575526833534241, -0.6602427363395691, -0.19364586472511292, 0.27295833826065063, -0.12919102609157562, -0.38004979491233826, -0.18565085530281067, 0.05904465168714523, 0.3490046262741089, -0.329633891582489, 0.4327087104320526, 0.4654608368873596, 0.5614576935768127, 0.19503389298915863, -0.053571805357933044, -0.2021447867155075, -0.29655250906944275, -0.2517666220664978, -0.34025388956069946, -0.16910919547080994, -0.12012672424316406, -0.11367060244083405, 0.05581628531217575, -0.6457498073577881, 0.03368145972490311, 0.06579195708036423, -0.4061620831489563, 0.25437334179878235, -0.3031332194805145, 0.049709100276231766, -0.1678624153137207, -0.34462660551071167, -0.6541146636009216, 0.12889662384986877, 0.2844988703727722, 0.5196227431297302, -0.05018914118409157, -0.0031142467632889748, 0.4311217665672302, -0.6103997230529785, -0.00791771151125431, 0.6180869340896606, -0.17468544840812683, 0.3499882221221924, 0.07287222892045975, -0.03271021321415901, -0.30228978395462036, 0.38853245973587036, 0.5602697730064392, 0.5442094802856445, -0.11587414890527725, -0.24046340584754944, -0.019047755748033524, -0.46094584465026855, -0.0007306826300919056, 0.33304139971733093, -0.10917043685913086, 0.12319295108318329, 0.490309476852417, -0.13854393362998962, -0.008172077126801014, -0.28447920083999634, -0.31820839643478394, 0.2518499493598938, -0.0041780900210142136, 0.17436003684997559, 0.5148918628692627, -0.07709464430809021, -0.08318634331226349, -0.5203033089637756, 0.3701709508895874, -0.21614091098308563, -0.050645679235458374, -0.5154606699943542, 0.2955101728439331, -0.3431193232536316, -0.35149863362312317, -0.07408478111028671, 0.2151939868927002, -0.17733028531074524, -0.3723827600479126, -0.18049168586730957, -0.396148145198822, -0.45848655700683594, -0.1381339430809021, -0.03592929244041443, -0.22145266830921173, 0.22645783424377441, -1.126810073852539, -0.36162659525871277, 0.16681832075119019, 0.1720733344554901, 0.005956054199486971, -0.03217071667313576, 0.5661773085594177, -0.16802114248275757, 0.35218000411987305, 0.12190773338079453, 0.018366767093539238, 0.19858896732330322, 0.5956739187240601, -0.21614576876163483, 0.14543664455413818, -0.3387172520160675, 1.39926278591156, -0.04730380326509476, 0.34836912155151367, -0.12698756158351898, 0.6132147312164307, -0.06580221652984619, -0.1592588871717453, -0.04712621495127678, 0.5209435820579529, -0.02156227082014084, -0.16697987914085388, -0.23151984810829163, -0.06920196115970612, 0.36297011375427246, 0.28373008966445923, 0.10327766090631485, 0.11153959482908249, -0.04940088838338852, -0.3689125180244446, -0.0003978298045694828, 0.021590974181890488, -0.04747547209262848, 0.14459800720214844, 0.3008958101272583, -0.16845445334911346, -0.2676657438278198, 0.7049695253372192, 0.3070222735404968, 0.29708167910575867, -0.6707700490951538, 0.12992000579833984, -0.389056921005249, 0.465660035610199, 0.18098567426204681, -0.09039147198200226, 0.12785381078720093, -0.983690619468689, -0.08646515756845474, 0.18208983540534973, -0.2928571403026581, 0.9143531322479248, 0.06362102925777435, -0.8771817684173584, -0.1558249294757843, -0.20207154750823975, 0.028076473623514175, -0.6331912279129028, -0.13841016590595245, -0.5397560596466064, -0.5970169901847839, 0.3246817886829376, -0.5742928385734558, -0.560954749584198, 0.3762668967247009, -0.003190516959875822, 0.1751740276813507, 0.06661657989025116, -0.4193771481513977, 0.5453195571899414, -0.5076675415039062, -0.41347405314445496, 0.4627813696861267, -0.158314511179924, -0.5831197500228882, -0.08143158257007599, -0.07946491241455078, 0.34502142667770386, -0.5019053220748901, 0.5144386887550354, 0.019230438396334648, -0.4527661204338074, -0.32268744707107544, -0.27129703760147095, -0.37114790081977844, -0.2089046835899353, -0.7886213660240173, 0.28484615683555603, -0.27163633704185486, 0.36682575941085815, -0.29516202211380005, 0.5000824332237244, 0.0752350240945816, 0.41417157649993896, -0.1206684410572052, 0.03528687357902527, -0.3621538281440735, -0.13414713740348816, -0.19196167588233948, 0.32989901304244995, 0.04117405414581299, 0.005327069200575352, 0.044779226183891296, 0.0967315286397934, 0.06054418534040451, -0.7597800493240356, -0.41864198446273804, 0.0341319665312767, 0.20114096999168396, 0.23815613985061646, -0.202475905418396, -0.2803305685520172, -0.36341625452041626, 0.4067600667476654, 0.36638522148132324, -0.12211333960294724, -0.03478378802537918, -0.3080350458621979, -1.0104933977127075, -0.5913444757461548, 0.1875804364681244, 0.07476794719696045, -0.7671139240264893, 0.06453404575586319, -0.28333672881126404, 0.0731901228427887, 0.023344896733760834, 0.1433466374874115, 0.29564350843429565, 0.07805955410003662, 0.20485961437225342, -0.37129902839660645, 0.11855366826057434, 0.05988827720284462, 0.058448806405067444, -0.6864117383956909, -0.014440745115280151, -0.042723290622234344, 0.7630151510238647, 0.08140143752098083, -0.32179322838783264, -0.32773441076278687, 0.45346593856811523, -3.905052661895752, -0.24374692142009735, 0.5306001305580139, 0.06352061033248901, -0.21530279517173767, 0.2342357039451599, -0.3628558814525604, 0.2927457094192505, 0.6337278485298157, -0.24039559066295624, 0.19044417142868042, 0.03888122737407684, -0.14391931891441345, -0.01692778989672661, 0.2860599160194397, -0.29564082622528076, -0.7192739844322205, -0.09997258335351944, 0.2429051399230957, -0.3813556432723999, -0.11969643086194992, -1.0609192848205566, -0.4032524824142456, 0.11277973651885986, 0.5409154891967773, 0.6938560009002686, -0.3907642960548401, -0.15691974759101868, 0.14814360439777374, -0.16839317977428436, 0.5958890914916992, 0.35729295015335083, 0.28442516922950745, 0.1352570354938507, 0.5500526428222656, 0.12312822043895721, 0.33367934823036194, -0.43903201818466187, 0.06498938798904419, -0.5465580224990845, 0.42889755964279175, -0.3043205738067627, -0.7300208806991577, 0.10050585865974426, 0.3455195724964142, -0.12567150592803955, 0.0219738706946373, 0.5322556495666504, 0.33377015590667725, -0.34211432933807373, -0.012942151166498661, -0.2834014296531677, -0.8566720485687256, 0.2075311541557312, 0.034080974757671356, -0.06247036159038544, -0.3091791868209839, -0.10233460366725922, 0.34237194061279297, 0.19382096827030182, 0.2749369442462921, -0.13743633031845093, -0.1787041872739792, 0.6350170373916626, 0.47524169087409973, -0.27077704668045044, -0.057046737521886826, -0.0014695022255182266, -0.06499065458774567, 0.27379170060157776, -0.5184677839279175, -0.6527231335639954, -0.3874664604663849, 0.04023206606507301, 0.25064799189567566, -0.08381430804729462, 0.2026122659444809, -0.014941019006073475, 0.05146292597055435, -0.4495181143283844, 0.173493891954422, 0.11298006027936935, 0.1221199780702591, -0.03332343325018883, -0.06529957801103592, -0.12159928679466248, 0.22139936685562134, 0.0279177725315094, 0.31892919540405273, -0.09859833866357803, 0.5418229103088379, -1.1965082883834839, -0.5682210326194763, 0.413303017616272, -0.13629193603992462, -0.4564630687236786, -0.37106001377105713, 0.07506944239139557, 0.8944671154022217, 0.010584692470729351, -0.12178900092840195, -0.33399420976638794, 0.4128902554512024, 0.14434483647346497, -0.040351174771785736, 0.562969446182251, -0.4865761697292328, -0.07844270765781403, 0.12372872233390808, -0.17556264996528625, 0.0676209107041359, -0.13112792372703552, -0.14509931206703186, -0.14785635471343994, 0.26928502321243286, 0.23471975326538086, -0.06314591318368912, -0.17146942019462585, 0.29699623584747314, 0.11595586687326431, 0.0718783363699913, -0.02222629263997078, -0.17144247889518738, 0.04764220491051674, 0.3452224135398865, 0.17673629522323608, 0.4229939579963684, 0.0002529025077819824, -0.24503061175346375, -0.20124199986457825, -0.1548769772052765, -0.552514374256134, 0.20124763250350952, 0.517957329750061, 0.9140973091125488, 0.09042949974536896, -0.03598499298095703, -0.09962552785873413, 0.1041235625743866, 0.1472938060760498, 0.004681536462157965, 0.1575302928686142, 0.14468872547149658, 0.04367772489786148, -0.1286182850599289, 0.15370947122573853, 0.17689847946166992, -0.26823145151138306, 0.31689009070396423, 0.12761083245277405, -0.5880222320556641, 1.0324327945709229, -0.12390115857124329, -0.4242408275604248, 0.1318497359752655, -0.4452740252017975, 0.36312317848205566, -0.3337138891220093, -0.4104097783565521, -0.5911892652511597, 0.06997613608837128, 0.4305769205093384, -0.1421760618686676, 0.5510280132293701, 0.10739731788635254, 0.2878510355949402, 0.1651695966720581, 0.4294719099998474, 0.2683252692222595, -0.26511871814727783, -0.46432122588157654, -0.1573067605495453, -0.23365257680416107, -0.03994840383529663, 0.07499387860298157, 0.07279691100120544, 0.5676387548446655, -0.24655243754386902, 0.19452743232250214, -0.1135265976190567, 0.20984619855880737, -0.2368025779724121, -0.0447903648018837, 0.5112998485565186, 0.13170145452022552, 0.4140778183937073, -0.2787751853466034, -0.10923968255519867, -0.1430503875017166, 0.06478221714496613, 0.6336057186126709, -0.0670531615614891, -0.5312244296073914, -0.4166364073753357, -0.2801135182380676, -0.8684772253036499, -0.24993911385536194, 0.44371286034584045, 0.11356429755687714, -0.012510852888226509, 0.1086403951048851, 0.03604931756854057, 0.23485511541366577, -0.19721464812755585, -0.23592118918895721, -0.18119166791439056, -0.0131875891238451, 0.11171864718198776, -0.02390770986676216, 0.6698026061058044, 0.09026995301246643, 0.4905487895011902, 0.002750897780060768, 0.5655997395515442, 0.2675750255584717, 0.1675390899181366, -0.13403409719467163, 0.16398891806602478, -0.07410228997468948, 0.2842884063720703, 0.5984076857566833, 0.07490693032741547, 0.624779999256134, 0.16512130200862885, -0.1635788083076477, 0.37004441022872925, 0.3084705173969269, -0.06607571244239807, -0.064063161611557, -0.4643042981624603, 0.13304227590560913, -0.039904993027448654, 0.17976289987564087, 0.2515999376773834, 0.31369221210479736, 0.2101648896932602, -0.0025826245546340942, -0.26957786083221436, 0.27817004919052124, 0.07745838165283203, -0.04403648525476456, -0.18263956904411316, -0.17023739218711853, 0.11125923693180084, 0.5957046151161194, -0.17803460359573364, -0.9799423813819885, -0.15890313684940338, -0.1112716794013977, 0.2000909447669983, 0.02245374396443367, 0.3251848518848419, 0.15099632740020752, 0.38134849071502686, 0.29900962114334106, 0.5740565061569214, 0.39646148681640625, 0.22558367252349854, -0.24840526282787323, -0.05970809608697891, 0.2650154232978821, 0.12034821510314941, 0.07684178650379181, -0.28682756423950195, -0.1792369931936264, -0.24061308801174164, -0.2609223425388336, -0.3207063674926758, 0.3606606721878052, 0.4008258879184723, -0.18256103992462158, -0.1917455494403839, -0.17161957919597626, -0.11592487245798111, 0.13034841418266296, 0.13496068120002747, -0.052787408232688904, -0.14314833283424377, 0.09104427695274353, -0.04188168793916702, -0.7258104681968689, 0.014073624275624752, -0.3366314172744751, -0.27044302225112915, 0.32913804054260254, -0.36661237478256226, -0.5651785731315613, -0.2506709098815918, 0.16744118928909302, 0.018132036551833153, -0.5231031775474548, -0.09430699050426483, -0.07180750370025635, 0.43865567445755005, -0.21812380850315094, -0.44814538955688477, -0.36759310960769653, 0.16595351696014404, -0.05645985156297684, 0.3411670923233032, -0.05427771806716919, 0.27544236183166504, -0.43495631217956543, -0.19349581003189087, -0.1622794270515442, -0.24671624600887299, 0.27640199661254883, 0.6602001190185547, 0.27511343359947205, -0.0701615959405899, -0.29603493213653564, -0.3688858151435852, 0.051985256373882294, 0.12685993313789368, -0.21419891715049744, 0.4690675437450409, 0.16738364100456238, 0.25370821356773376, -0.020505711436271667, 0.029262302443385124, -0.20916299521923065, 0.11410598456859589, -0.07048861682415009, 0.6345621347427368, 0.10849151015281677, 0.7212456464767456, 0.3605365753173828, 0.34790799021720886, -0.2728380262851715, 0.20103350281715393, -0.2771812379360199, 0.029089488089084625, -0.2530222535133362, 0.2177373170852661, -0.852665364742279, -0.41931259632110596, -0.09467923641204834, 0.5270037055015564, 0.714173436164856, -0.13624851405620575, 0.12619495391845703, -0.28888005018234253, -0.39346563816070557, -0.1439020037651062, -0.15975657105445862, 0.17692139744758606, -0.08938811719417572, 0.4801909923553467, 0.33860886096954346, 0.10098490118980408, 0.4393332004547119, -0.013019656762480736, 0.027970949187874794, 0.3449608087539673, 0.4313414692878723, -0.22659173607826233, 0.13221456110477448, 0.4571434259414673, 0.5166571140289307, 0.7522513270378113, 0.024358682334423065, -0.010762576013803482, 0.4421403408050537, 0.5557655096054077, 0.11768033355474472, -0.10737341642379761, -0.07703153789043427, -0.11750628799200058, 0.4860547184944153, 0.06809812784194946, -0.15500491857528687, -0.19798174500465393, 0.23148182034492493, -0.14836370944976807, 0.434341698884964, -0.4395208954811096, -0.31027138233184814, -0.08429737389087677, -0.14960938692092896, -0.16404607892036438, 0.2743232548236847, -0.44256138801574707, -0.04567704722285271, 0.4639964699745178, 0.10439293831586838, 0.4460250735282898, -0.024053772911429405, 0.08650031685829163, -0.5656483173370361, -0.43559443950653076, 0.005719362758100033, -0.10821904242038727, -0.7318696975708008, -0.6639431715011597, -0.5025458335876465, -0.2975729703903198, -0.12384943664073944, 0.5804455280303955, 0.07698583602905273, 0.20635640621185303, -0.41583818197250366, 0.48800161480903625, -0.4948554039001465, -0.37983691692352295, 0.12646880745887756, -0.29763656854629517, -0.012101522646844387, 0.12517330050468445, 0.17343522608280182, 0.5152665376663208, -0.8450581431388855, -0.6787881255149841, -0.024275336414575577, -0.0990184023976326, -0.3833247125148773, -0.37405526638031006, -0.10523314774036407, -0.39245256781578064, 0.48950713872909546, -0.02395627461373806, 0.6936295032501221, 0.13412773609161377, -0.3899548649787903, 0.1981661319732666, -0.6565858125686646, -0.3673638105392456, 0.0623788945376873, 0.709439754486084, 0.014469485729932785, -0.24653641879558563, 0.21158291399478912, 0.008946316316723824, -0.10899151861667633, -0.27930623292922974, -0.38925689458847046, 0.4098244905471802, -0.07457280158996582, -0.20862634479999542, -0.14910101890563965, 0.3869869112968445, -0.47961193323135376, 0.6352024078369141, 0.3097940683364868, -0.14399610459804535, 0.28860658407211304, -0.30449050664901733, -0.7379590272903442, 0.6006261706352234, -0.25837039947509766, 0.9007245302200317, 0.16935181617736816, 0.10907934606075287, 0.09987717121839523, 0.5745499134063721, 0.14338675141334534, -0.11691977828741074, -0.28515899181365967, -0.305908203125, 0.1822429597377777, -0.694696843624115]"
